CA30 Economic Profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wages and salaries (thousands of dollars) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metropolitan Statistical Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GeoFips,GeoName,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
29340,"Lake Charles, LA (Metropolitan Statistical Area)",314183,328594,351364,361695,407855,464454,522504,615409,694566,850193,997693,1170659,1361597,1298301,1285110,1251630,1260007,1230535,1288018,1353782,1439712,1628086,1731259,1789561,1848179,1994130,2129678,2284357,2451388,2588343,2610969,2646331,2762508,2822273,2842332,2953640,3173856,3379118,3616875,3933453,3727080,3656078,3824256,4015841,4154335,4763240,5178548
29420,"Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",46568,46767,52583,58682,69191,83499,90248,99295,112946,137848,179709,195437,207039,197230,206987,240710,273444,301685,341630,371380,409575,480500,515200,549453,586343,647131,685378,735096,784979,852201,921373,1014396,1122543,1220753,1319402,1437222,1599466,1759378,1787690,1744739,1582623,1584335,1610688,1649818,1697080,1756637,1829577
29460,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",431098,476315,520701,592996,711247,843582,939584,986262,1092053,1247415,1437927,1673212,1847465,1850683,1940580,2154360,2304717,2413941,2643064,2885582,3113052,3256977,3302489,3455976,3594979,3892693,4101683,4361192,4577231,4978080,5208763,5589129,5820725,5916578,6224246,6686866,7402059,7917938,8061480,8037352,7684764,7662710,7746261,7992033,8326406,8689144,9146479
29540,"Lancaster, PA (Metropolitan Statistical Area)",753327,818426,859971,963812,1097993,1179409,1208965,1348016,1497704,1694203,1899254,2032167,2169750,2262327,2423408,2684499,2901203,3164924,3482814,3811369,4085421,4351042,4410220,4641637,4839185,5055288,5309013,5555965,5931044,6332534,6663002,7115243,7293187,7489103,7740968,8094106,8450085,8722864,8991660,9259763,8921697,9001641,9147008,9470731,9662269,10131570,10739770
29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)",1044953,1037812,1192083,1321617,1494363,1494400,1614522,1877192,2114802,2396875,2675475,2793750,3076194,3078277,3374952,3607551,3917523,4135741,4241438,4517514,4795310,5001981,5220614,5454996,5533853,5935656,6239432,6556358,6806318,6977603,7473224,7808723,7908676,8055975,8127379,8087317,8173222,8505124,8671788,8819051,8362942,8648279,8753370,8903212,9206541,9526547,9894306
29700,"Laredo, TX (Metropolitan Statistical Area)",104110,114405,120028,133160,144708,147664,169453,192251,217447,247928,289639,355560,428240,445298,398945,437190,490131,498722,528151,584795,643033,725532,821098,927443,1023635,1127819,1133054,1228288,1385666,1489832,1581882,1732510,1818237,1943193,2048346,2189741,2398988,2531519,2696433,2796825,2728630,2857595,3081002,3279582,3358693,3510134,3638705
29740,"Las Cruces, NM (Metropolitan Statistical Area)",138002,147338,162187,170431,187451,203354,216844,245363,281251,322368,356214,383726,429981,472762,528220,571455,608905,644775,683094,717642,767064,823945,873263,940614,991068,1028789,1099030,1147431,1221651,1312544,1368877,1461937,1516843,1650904,1769855,1892085,2056537,2193236,2333266,2483679,2546364,2607950,2623711,2660839,2710984,2777279,2859967
29820,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)",862100,980017,1072167,1180226,1369274,1503391,1643149,1861962,2159299,2604948,3064929,3511440,3966344,4104671,4312913,4603224,4986758,5422717,6067797,6912102,7942652,9160639,9660413,10511560,11620867,13105859,14616161,16518149,18264626,20276088,22500292,24491899,25766778,26759460,28837161,32622538,36436356,39562180,42058887,42306599,38004933,36581350,37289382,38549975,39939798,42123911,44575284
29940,"Lawrence, KS (Metropolitan Statistical Area)",99752,112146,128317,131076,145407,167375,184026,212937,245773,274933,306466,326189,351217,358940,380044,408869,430041,470706,495324,545267,595396,643560,681665,730496,774389,831447,885481,932985,1025587,1116375,1191875,1292920,1369112,1402154,1420020,1478901,1523472,1608075,1658157,1699898,1715038,1698934,1712994,1757202,1820086,1894101,1975250
30020,"Lawton, OK (Metropolitan Statistical Area)",263756,274843,273532,277549,304507,334974,352035,408718,436169,492948,528845,576965,661937,764076,783557,831504,884245,912084,960819,964046,971098,1009126,1049630,1197236,1177691,1184647,1213860,1230906,1257065,1311999,1347543,1396236,1469482,1536615,1639410,1725104,1795554,2007152,2093750,2221584,2297354,2449160,2439417,2389761,2413737,2413406,2484748
30140,"Lebanon, PA (Metropolitan Statistical Area)",214446,229867,233634,261463,289756,321760,340872,369159,405574,440978,489868,519284,546773,531921,548570,577059,601367,623251,680518,748945,789937,817577,835064,880009,898302,938068,953201,975072,1033584,1095022,1153668,1245503,1289370,1319286,1374522,1461304,1518136,1618683,1699221,1754092,1745161,1813102,1891619,1961021,1966945,1972054,2021430
30300,"Lewiston, ID-WA (Metropolitan Statistical Area)",83522,87574,95911,106020,121471,137395,154463,172603,193093,215950,246602,263849,276889,273600,292828,309701,310624,318285,339804,363480,386801,423048,448551,496900,527331,567208,573935,606309,649705,680554,719170,753373,759454,770645,794720,814715,832114,879307,924263,942775,914138,939807,954226,963068,1015022,1056781,1108290
30340,"Lewiston-Auburn, ME (Metropolitan Statistical Area)",188856,203406,195702,205590,231171,248075,261170,301466,327919,365126,397628,431094,450824,464915,499206,543692,574597,620312,691043,760542,807713,824742,824653,849555,893860,945655,986295,1021586,1080207,1163472,1262716,1346386,1394348,1494628,1551423,1597755,1620471,1715134,1798185,1855865,1794196,1823404,1861844,1912818,1944891,2042052,2109403
30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)",664227,710916,777625,854196,968049,1072647,1137512,1293374,1413371,1596787,1818689,1943852,2135081,2261346,2440296,2721972,2940840,3110352,3361682,3591120,3877746,4307865,4446274,4728675,4905877,5121107,5509277,5959626,6448170,6952325,7424829,7864235,8019618,8202201,8478360,8882039,9211349,9753808,10327188,10460644,10119247,10173748,10583200,10978790,11355090,11902393,12690279
30620,"Lima, OH (Metropolitan Statistical Area)",338524,349119,357084,369921,429960,470307,480998,518493,586768,672085,746879,760441,780887,800410,848177,972319,1051404,1127786,1166980,1205225,1220138,1253345,1266148,1310383,1332297,1414400,1419073,1436215,1478827,1562964,1709116,1783110,1788520,1819229,1855927,1910204,1961410,2006230,2034332,1996213,1952004,1973509,2047751,2122183,2153866,2206600,2254792
30700,"Lincoln, NE (Metropolitan Statistical Area)",443331,485489,526899,573902,643369,724803,786681,879594,964921,1075709,1193143,1285335,1405630,1469981,1548872,1693716,1809037,1895383,2043567,2203460,2366528,2569317,2705255,2867138,3013446,3235814,3423913,3636635,3876618,4205328,4452013,4727390,4992455,5207276,5390498,5645767,5857521,6113585,6367718,6563113,6475445,6568058,6791711,7128342,7331839,7671336,8057500
30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",899735,970979,1083563,1220606,1392255,1560947,1684871,1887237,2104928,2385859,2661569,2901744,3150963,3344759,3615017,3919111,4236701,4509786,4712903,4975605,5269029,5665684,6026509,6509827,6804017,7208674,7709399,8156151,8650093,9234477,9705100,10178288,10593318,10769755,11236443,11884420,12388957,13211555,14432031,14402178,14599310,14454882,15052796,15513795,15654849,16032306,16575428
30860,"Logan, UT-ID (Metropolitan Statistical Area)",60523,65771,71465,80340,92136,102868,115606,137041,152029,176244,203741,229360,251180,259248,281826,309052,327170,362117,391154,423640,462976,498795,540134,583209,627927,696234,742450,799316,866061,919634,987113,1026212,1079229,1140262,1212111,1304753,1355091,1435459,1546576,1650554,1615991,1687576,1742739,1767538,1841577,1940682,2047440
30980,"Longview, TX (Metropolitan Statistical Area)",207753,226019,246215,267952,307270,361828,406336,493200,548274,639157,754421,866014,1047576,1124487,1105624,1167412,1211361,1184059,1188592,1257888,1281410,1377020,1444903,1538291,1546394,1638486,1722179,1852976,2010834,2141876,2180542,2309958,2558178,2548607,2624295,2751288,2991929,3335252,3664857,3986022,3782354,4026387,4220796,4531783,4641858,4843898,4647718
31020,"Longview, WA (Metropolitan Statistical Area)",183182,197912,198209,228219,257850,293210,332966,391933,413296,449031,491692,546310,568470,545175,576734,599269,591527,609411,653777,710801,765935,836355,904875,885688,907643,970711,1020279,1053101,1081414,1126593,1199206,1254347,1268562,1244040,1248577,1290080,1353174,1418684,1513829,1526664,1450303,1491555,1506809,1585649,1692236,1798394,1844401
31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",27327016,28551859,29324673,32042082,35193145,38380267,40865279,45342579,50829794,58543502,66959576,74742739,83271110,87181819,92732311,102698552,111790640,120625538,133006651,143253936,152199708,161732444,159868060,161968493,160344356,162769018,168667853,177052127,188539685,204271238,216204873,231959852,240406504,244018187,252526121,267201438,279612998,297490513,310534472,313273050,294298895,299121475,309661299,325746860,331522630,349306609,371842951
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",2487762,2646435,2786699,3060288,3418615,3678065,3761849,4114066,4594178,5177049,5691981,6010665,6505854,6610001,6982628,7592004,7994839,8406329,9058504,9733971,10264640,10915512,11305753,12164814,12784878,13544290,14325549,15044948,15975998,17321195,18585422,19658410,20136872,20221450,20754665,21908950,22586436,23808320,25034272,25260130,24541847,24929917,25768955,27152304,27835300,29330483,31351260
31180,"Lubbock, TX (Metropolitan Statistical Area)",361434,404515,425640,475337,542254,621517,674280,768030,868943,978413,1108367,1243093,1349075,1447113,1562553,1587731,1668955,1674776,1718821,1815762,1893702,2011330,2078143,2161049,2279549,2395116,2515241,2642748,2779576,2953953,3012137,3255877,3366206,3470209,3540286,3677196,3885687,4170571,4300424,4542832,4562241,4683414,4826267,5100317,5314009,5640874,5919421
31340,"Lynchburg, VA (Metropolitan Statistical Area)*",360373,387789,412458,466762,524066,580272,594816,670046,746894,848755,962077,1026416,1108401,1137132,1212365,1346329,1420227,1504816,1617986,1716285,1825268,1937173,1972082,2052010,2188752,2307490,2393261,2495825,2623971,2764388,2947237,3093552,3107790,3079845,3177750,3326989,3512663,3752453,3948554,4070769,3955336,3999522,4041942,4124671,4206806,4362813,4449151
31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)",346336,369267,399757,436331,478632,533342,578309,635750,679767,744888,843766,948879,1055574,1120259,1196813,1326125,1420031,1534049,1681986,1818468,1895159,1986328,2052930,2174483,2266166,2384685,2556054,2697906,2836787,2957393,3088341,3196014,3247129,3312387,3365664,3514625,3597600,3701529,3686914,3819117,3701865,3720824,3799830,3893319,4033150,4209750,4393695
31460,"Madera, CA (Metropolitan Statistical Area)",60219,65367,72891,82062,93263,107916,123009,139860,156777,178430,211820,233494,250174,260452,276155,298355,322101,348830,397147,428107,445069,492553,541511,571667,594865,627837,667260,716091,778321,872520,932292,984050,1047689,1100933,1200843,1283176,1388857,1534348,1633769,1694579,1662152,1640002,1669532,1778903,1855674,1920566,1975718
31540,"Madison, WI (Metropolitan Statistical Area)",974940,1075903,1157768,1236020,1368559,1505970,1629458,1807055,1980543,2239033,2450276,2677602,2855794,3057550,3223181,3472118,3744962,4026258,4370521,4714560,5072654,5548920,5901803,6388353,6813958,7245531,7630158,8040338,8603510,9269434,9946681,10756726,11357582,11941991,12417396,13107659,13633466,14301587,14944354,15384449,14970072,15255055,16098312,16812230,17792651,18383529,19589180
31700,"Manchester-Nashua, NH (Metropolitan Statistical Area)",626086,662784,687526,736749,831922,898561,933292,1058495,1196827,1388995,1595726,1797183,1995014,2196953,2478672,2868603,3205864,3569388,3971144,4304738,4397214,4422720,4393338,4667264,4709235,4931381,5231012,5661956,6137959,6709731,7218077,8106892,8123274,8081224,8489745,8996469,9410557,9827105,10375723,10596406,10046235,10128786,10610307,10905797,11125803,11935702,12284418
31740,"Manhattan, KS (Metropolitan Statistical Area)",81724,90912,105767,111598,118935,134518,153107,172179,196553,221909,235926,256115,284401,301844,311560,336118,354754,372244,397561,421251,448234,469991,503469,553300,553478,600495,639559,678560,704050,745088,800054,882190,950543,977710,1015452,1056896,1109773,1197510,1281035,1373385,1355951,1381968,1424253,1497158,1484933,1555196,1633165
31860,"Mankato-North Mankato, MN (Metropolitan Statistical Area)",131491,142830,157537,166156,188423,213363,232970,255045,281379,318534,355154,378198,409704,428536,452861,486621,500561,524548,570913,613043,646068,698709,741785,809939,855354,919077,968428,1011258,1058779,1172174,1244726,1312663,1350560,1405351,1458198,1526723,1602745,1740052,1767661,1827395,1782275,1804824,1883601,2023702,2044380,2152365,2263390
31900,"Mansfield, OH (Metropolitan Statistical Area)",372933,388190,427419,452052,505413,513043,511399,574426,659159,714142,776276,807058,890522,845547,950524,1033245,1115952,1152090,1192523,1271192,1308177,1323148,1297956,1308532,1406305,1460751,1526390,1598118,1682384,1730648,1793985,1866299,1889023,1945666,1982035,2028530,2032038,2075853,2034271,2040014,1862058,1832201,1874027,1906056,1917475,1999796,2023603
32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",174775,193512,216907,250079,299039,348183,400740,470687,530344,601274,682027,800136,940274,1031336,1043032,1117590,1226799,1255776,1324964,1440798,1567230,1697709,1837968,1977327,2151925,2335885,2472183,2663004,2918756,3173018,3404728,3734752,3975620,4252118,4566291,4937673,5349446,5838087,6326636,6695857,6797680,7011411,7298025,7548609,7802407,8236913,8593959
32780,"Medford, OR (Metropolitan Statistical Area)",167619,179445,205016,237249,271506,295259,321312,368123,428814,501098,558786,597722,607921,595751,645089,721218,748785,796372,876637,950885,999040,1079019,1111500,1205273,1279108,1399295,1469598,1559369,1671296,1775974,1928859,2063279,2152272,2243940,2378039,2554409,2712449,2863699,2994519,2954755,2797734,2802168,2837943,2949235,3099984,3272726,3487683
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",2034985,2181539,2436360,2767903,3082340,3395483,3535572,3802597,4217938,4773253,5338884,5860676,6273702,6504749,6972809,7718271,8292565,8865801,9652367,10367935,11091225,11812623,12240824,12996778,13715507,14859737,15872488,16713995,17910225,19616136,20689589,21546880,22239468,22827206,23430412,24651357,25433819,26880683,28227190,28373895,26986421,27478415,28231917,29491233,29634857,30516811,31548359
32900,"Merced, CA (Metropolitan Statistical Area)",182584,209289,229346,252721,284671,327731,361324,408517,453171,503025,543401,592078,631357,683838,712416,784706,848180,892654,954471,1021062,1092078,1189572,1234586,1264604,1290133,1301574,1271741,1308670,1384544,1479974,1573949,1680022,1736772,1897541,2017231,2118225,2205033,2356498,2484879,2572342,2535812,2543150,2531370,2715353,2819223,2935473,3179879
33100,"Miami-Fort Lauderdale-West Palm Beach, FL (Metropolitan Statistical Area)",5434678,6242498,6778125,7743661,9191003,10090583,10068442,10772215,11976536,13904587,16074207,18835275,21269245,22620089,24541154,27143786,29604919,32069197,35602298,38760033,40677540,43255704,44168741,46592340,49775501,52457791,55608848,58860634,62249940,67284494,71886755,78486627,83608192,85750845,89356716,95351977,103160141,110000069,113784155,112708929,106120402,106981310,110881966,115724837,120256072,127809097,136579927
33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",256645,264148,268005,295994,327934,355418,357692,393291,437536,494879,540563,575072,600627,596377,602757,640882,678073,710387,755781,827578,871712,910615,941401,993961,1029776,1085887,1127940,1160905,1227416,1284947,1329877,1407626,1436262,1448009,1445901,1496621,1543877,1576548,1635564,1662974,1569237,1563937,1608540,1642191,1665746,1694578,1710715
33220,"Midland, MI (Metropolitan Statistical Area)",234780,239318,252500,262627,288283,332762,353867,412746,483902,530341,591428,589579,636654,665540,670515,664259,688904,749444,805016,905682,952186,1006287,1012716,1118576,1133985,1148251,1238210,1326367,1382881,1443515,1441138,1594026,1564618,1525338,1564986,1747490,1714733,1746115,1836995,1966348,1820208,1883591,2039427,1966275,1981629,2160804,2178767
33260,"Midland, TX (Metropolitan Statistical Area)",182780,192537,203829,211493,234721,271417,340230,378055,450975,549716,617566,801726,1042969,1212122,1134823,1162545,1244213,1112304,1068760,1154745,1136114,1180776,1256577,1264136,1309236,1321786,1364950,1449686,1665057,1733601,1619276,1709077,1874618,1850211,1920850,2113434,2386365,2804991,3154510,3687340,3327306,3755137,4394570,5182780,5607055,6610009,6171848
33340,"Milwaukee-Waukesha-West Allis, WI (Metropolitan Statistical Area)",4296565,4508787,4714275,5153349,5772026,6303364,6537275,7131258,7877848,8853693,9823404,10416437,11040974,11336277,11500813,12632849,13271979,13993979,14907842,16240631,17117366,18111219,18632467,19952161,20860668,22043515,23228342,24418735,26230281,28004918,29654981,31144205,31852439,32183265,32982177,34417520,35304436,37295520,38677839,39706840,37671102,38046104,39710907,40971447,41744508,43108707,44954910
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",6354382,6780301,7142617,7629549,8482619,9299317,9829418,10812257,12099150,13739913,15788037,17497031,19034145,20143497,21616187,24400094,26447396,28165398,30454275,33001168,34909912,36944601,38294901,41224060,42953311,45501238,48575002,52318411,56309912,61375825,65762283,71607703,74106174,74636780,76690597,81076505,83342008,87026657,92456018,94771596,89223434,91735372,95957986,100647725,103951385,109041266,115032706
33540,"Missoula, MT (Metropolitan Statistical Area)",124772,134744,148275,167439,183644,202574,215992,252397,302730,357787,405047,431815,431133,437156,478676,515399,530423,537171,555617,588310,628728,686019,725534,802817,862657,895817,950609,1022532,1078499,1145793,1230294,1327686,1414508,1493889,1570609,1624461,1709832,1810555,1936873,2000348,1984252,1975221,2029542,2104152,2157530,2257056,2388408
33660,"Mobile, AL (Metropolitan Statistical Area)",608779,649751,681375,744087,844135,958843,1075077,1225543,1367638,1559790,1699981,1921169,2105937,2121995,2167298,2323814,2519964,2612251,2723671,2877064,3052460,3263531,3536279,3763444,3972258,4160675,4316380,4562511,4836424,5062283,5175284,5310358,5398669,5428017,5484066,5697242,6143426,6766047,7043525,7331101,7178832,7330736,7621475,7620904,7669594,7900539,8180760
33700,"Modesto, CA (Metropolitan Statistical Area)",391570,419396,453285,504562,560456,632699,702549,791412,905736,1024785,1179953,1286988,1404025,1482160,1537115,1673921,1829422,1962422,2169609,2373669,2607896,2895508,2947382,3056999,3155440,3242032,3314897,3517679,3836040,4181678,4494166,4817998,5188690,5464688,5731647,6026752,6412267,6621526,6885335,7007077,6749379,6773888,6856441,7214949,7435307,7783088,8473295
33740,"Monroe, LA (Metropolitan Statistical Area)",228649,230898,259426,290728,326675,358333,389320,467125,517885,611311,667777,719139,799648,829592,878584,945264,999956,1029524,1050902,1103770,1152740,1234263,1301272,1382141,1430649,1520246,1644541,1715634,1781392,1869696,2002804,2082623,2161906,2280744,2287397,2345882,2432136,2561322,2661401,2719086,2735555,2758366,2803897,2916592,2992476,3052288,3160629
33780,"Monroe, MI (Metropolitan Statistical Area)",156664,160621,177689,209596,244417,255407,254726,290170,337014,376520,403809,412010,493828,529762,578717,524323,535009,647155,690472,776892,847932,893397,914593,985030,1016958,1122126,1180344,1240708,1310826,1396610,1529097,1607904,1623358,1719822,1766592,1781709,1795378,1880725,1870943,1816176,1640049,1651491,1696773,1807171,1896014,1994950,2058863
33860,"Montgomery, AL (Metropolitan Statistical Area)",486122,523391,585457,673064,762427,849174,892944,989104,1099929,1252619,1398662,1523935,1616438,1688964,1855491,2039950,2219620,2387767,2551255,2735743,2868165,3018932,3171804,3362208,3526168,3768298,3973938,4161630,4368753,4620364,4906968,5081433,5275365,5518033,5726475,5958363,6237190,6666182,6930300,7143460,6996854,7015562,7115953,7144625,7206639,7338467,7570269
34060,"Morgantown, WV (Metropolitan Statistical Area)",150960,168495,187869,220154,230919,251657,287963,330025,359052,399954,433156,484307,522738,583205,594835,636952,669029,713620,763698,789381,823538,891388,924340,999995,1018575,1093666,1108447,1116007,1108306,1182136,1248173,1361200,1463931,1534138,1603873,1698685,1807591,1942516,2088315,2288559,2436386,2605638,2683217,2788941,2889023,3042298,3204034
34100,"Morristown, TN (Metropolitan Statistical Area)",131494,137749,159529,184884,206058,220132,213394,242689,280259,320783,354018,358819,382009,398783,433801,491304,505843,533966,585384,640223,705858,765126,785066,856322,907170,941138,988577,1034565,1096652,1165145,1244864,1321207,1322114,1334693,1398977,1490780,1461490,1501065,1552138,1553636,1418169,1484191,1515304,1578214,1589009,1658964,1721972
34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",103416,104659,113664,127874,153413,158842,173859,209560,218574,248749,281630,304666,343071,358272,382208,387552,396198,416897,424963,470284,544538,621510,677060,723641,754217,827970,885620,924829,991292,1050707,1179359,1281330,1348148,1402209,1444858,1484959,1614853,1725396,1846962,1922876,1836185,1818226,1845421,1943039,2044845,2160152,2276189
34620,"Muncie, IN (Metropolitan Statistical Area)",321397,329019,345776,362219,403136,440331,432250,477171,538471,590355,652477,676178,714386,689520,732724,795907,829239,881075,932662,997309,1043424,1113948,1163028,1234884,1287686,1390666,1460267,1471307,1540680,1543736,1570565,1648115,1653948,1636728,1656341,1657083,1664021,1666278,1698827,1709239,1647269,1607204,1647835,1725194,1770466,1814467,1896878
34740,"Muskegon, MI (Metropolitan Statistical Area)",404028,408365,402461,452464,500923,548542,562633,621520,682875,769467,845310,873756,917588,901433,920726,1030487,1097067,1137734,1157528,1215706,1268326,1323344,1320135,1388256,1421404,1496807,1591164,1677402,1787592,1908115,2025525,2136267,2112598,2113794,2150470,2224689,2250714,2321303,2346846,2370632,2175530,2224635,2325233,2409960,2455637,2586891,2677388
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",128445,155168,179850,214613,249796,282774,319131,354536,397449,453559,510304,569837,644855,716872,814863,948122,1039152,1097255,1188487,1290738,1387887,1498214,1611093,1664238,1711781,1870002,2075978,2238144,2474244,2715642,2979963,3198843,3323489,3404824,3642783,3939151,4245849,4717164,4925987,4870822,4563663,4605984,4685504,4864386,5046256,5270069,5601627
34900,"Napa, CA (Metropolitan Statistical Area)",143560,151220,163049,170837,197908,225791,257080,278273,302555,344389,397654,430294,494866,514867,538496,602918,658666,722707,765691,847856,903529,1017298,1059835,1110736,1132251,1177358,1269446,1376708,1539427,1698690,1912203,2125564,2333864,2416183,2523097,2699298,2816034,2939834,3197998,3307138,3151057,3126348,3202692,3396543,3581309,3782774,4119844
34940,"Naples-Immokalee-Marco Island, FL (Metropolitan Statistical Area)",78235,94784,104606,116761,158524,177458,168826,180153,223142,284609,337428,397205,471616,495022,536807,620967,709601,810373,974980,1132394,1299634,1428241,1478493,1556103,1710219,1839398,1978919,2161597,2461296,2694962,2976575,3427304,3822160,4052742,4525014,4986150,5574761,5963213,6039590,5575759,5043427,5122121,5310917,5563818,5982800,6382927,6817004
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",1823331,1919914,2052421,2313425,2641095,2952262,3078785,3470732,3932486,4524488,5088747,5493691,6140844,6432355,6980982,7866025,8736257,9598116,10525322,11176829,11886308,12425514,13096370,14416313,15476494,16922574,18330506,19372860,21040082,22446474,23872686,25515800,25783526,26349224,27256500,29109509,30925429,33559490,35262294,36094224,34200856,35502608,37048381,40390618,41711630,44430551,48361590
35100,"New Bern, NC (Metropolitan Statistical Area)",162054,177136,187387,204142,236214,262417,280025,271205,306667,361784,401387,452209,483023,536515,568689,646769,699510,742084,776046,822107,865033,893560,926894,1036283,1041412,1100197,1156480,1235709,1293158,1386330,1454524,1538959,1577198,1592535,1693631,1817732,1917255,2005241,2151654,2186391,2192313,2234344,2255494,2312975,2286335,2344534,2389975
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",2152594,2277221,2360715,2557750,2801035,3001531,3024122,3206849,3480481,3847635,4263863,4611751,4932120,5203995,5618904,6323773,6864724,7433502,8349909,9219409,9592918,9798646,9926751,10248311,10491551,10773155,11178417,11826137,12651497,13420309,13998598,14942465,15332719,15593696,15881062,16611921,16950908,17639244,18478708,18919693,18230775,18372125,18855785,19466199,19822267,20389841,20989530
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",2879382,3050314,3240206,3543446,3898082,4322000,4821946,5457589,6036498,6863770,7765538,8907594,10177862,10767192,10783086,11305125,11308210,11110771,11142882,11731988,12122771,12918987,13570910,14101551,14549325,15260708,16078457,16489492,17611573,18736057,19049086,19544265,20391858,21041342,21802106,22809785,22415074,22182465,24121703,25741224,25447122,26105849,26765536,27325201,27890890,29001685,30140324
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",56811377,60964409,63956528,68455899,73572931,77936233,80815223,85235872,90840679,99507793,108977311,120166988,132546901,143284798,154718514,170977639,185244062,201367255,219497964,239083788,249041870,261291528,260348047,275936962,282507128,289781190,303957388,322806364,344580033,373996626,398169846,441243318,449815408,440458380,447546622,474784725,498069587,536074208,581165903,591170434,548704048,569913144,590667880,608560914,622802140,660427595,689238274
35660,"Niles-Benton Harbor, MI (Metropolitan Statistical Area)",433082,442039,470947,542977,601812,637896,630310,669796,754960,824288,875592,880779,932649,925794,948698,1022358,1078052,1168858,1257039,1321211,1380571,1451116,1470494,1567462,1668737,1762346,1843784,1894157,2026397,2079957,2204882,2272621,2195955,2252624,2251685,2319336,2351723,2446279,2579177,2602423,2433650,2531837,2558459,2594278,2758719,2893463,3025486
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",333977,383356,424427,492536,611314,691954,695756,763782,885191,1066196,1234354,1412772,1600906,1737531,1944266,2220661,2415304,2656433,2990791,3248249,3515952,3831904,4005837,4277020,4570581,4966620,5507206,5608446,6111304,6613304,7022470,7877321,7642842,8338051,8742873,9671076,10772457,11634932,11595283,10800195,10069963,9869136,10139057,10557402,11101313,11891653,12865942
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",617597,661228,710546,775523,873160,989622,1002525,1092489,1216854,1277957,1411316,1577386,1794999,1991542,2223270,2436870,2584062,2576061,2793711,2952693,3113811,3140803,3220698,3310232,3425938,3729620,3943482,4121062,4406732,4603107,4754011,4962607,5279089,5466251,5630833,5863996,6054782,6294955,6605221,6855518,6710342,6659181,6745409,6799171,6761952,6894280,6984676
36100,"Ocala, FL (Metropolitan Statistical Area)",103420,120739,138528,162778,198290,215032,220489,237581,262480,304708,359798,417723,478446,525076,582439,669375,755236,835937,939108,1017628,1101564,1174155,1213002,1287869,1394067,1501128,1610220,1735775,1858300,2031006,2148083,2274116,2369841,2490949,2729835,2981626,3281658,3681462,3737742,3674808,3369673,3319529,3359601,3456025,3573650,3721501,3912106
36140,"Ocean City, NJ (Metropolitan Statistical Area)",95669,109868,122108,138445,168048,182680,198772,222012,246806,274660,297737,326413,355294,374606,408554,452032,487069,535080,591647,657353,692557,727248,737409,781303,804329,846705,869909,903443,948996,993106,1038902,1104005,1173388,1242455,1303870,1398260,1461672,1488885,1499945,1539526,1510485,1514254,1513104,1525826,1544718,1590952,1649964
36220,"Odessa, TX (Metropolitan Statistical Area)",204670,219857,230188,248967,283164,343065,405707,463313,537801,638609,709610,854426,1127269,1202667,1057785,1058943,1106773,913870,894548,914401,936283,966993,1035607,1023261,1061880,1100288,1131084,1185651,1314903,1446700,1306190,1414457,1558531,1560831,1588958,1676574,1872935,2225522,2586492,2921369,2583342,2738311,3351764,3927447,4208728,4725129,4269917
