"CA1 Personal Income Summary: Personal Income, Population, Per Capita Personal Income",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Population (number of persons) 1/ ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metropolitan Statistical Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GeoFips,GeoName,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
31900,"Mansfield, OH (Metropolitan Statistical Area)",128984,129838,129411,130847,130923,130356,130887,131160,130524,130866,130178,131116,130465,129141,128066,128485,128181,127418,127345,127167,126590,126160,127040,127475,127792,128281,128217,128894,128868,128540,129233,128853,128187,128363,128312,128094,127724,127292,126995,126128,125308,124173,123076,122600,122263,121914,121707
32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",179187,183040,193397,204904,217004,223800,238746,249003,258732,266103,275488,286540,298559,313256,326453,334571,341145,350514,358307,365499,377106,387200,403571,424312,447508,468906,487593,503411,519903,537929,555875,573216,590067,610520,632475,653779,674982,695352,715264,736694,757468,779143,795272,807776,819173,831561,842304
32780,"Medford, OR (Metropolitan Statistical Area)",93841,95374,99487,101396,107245,110926,114924,117683,122329,126435,129918,132929,134546,133847,133130,134830,136444,137397,139626,140860,143549,147392,150956,154975,159054,163527,167378,170715,173523,176645,179264,181775,183835,186704,189838,192185,194701,196858,199152,201162,202301,203413,204761,206336,207998,210151,212567
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",910805,920140,929937,944488,948225,960477,963646,969411,975249,983532,996459,1005686,1002176,1005293,1009767,1013317,1024191,1034093,1047141,1061590,1071132,1078598,1091735,1104416,1117303,1132959,1148208,1161613,1172495,1187032,1202822,1216257,1224627,1235125,1247414,1258948,1271965,1291868,1302273,1310829,1317719,1326410,1332573,1340522,1341548,1342914,1344127
32900,"Merced, CA (Metropolitan Statistical Area)",101255,105275,108032,110548,114436,117949,121456,126358,126591,128435,131775,135625,139632,142766,147657,151357,155939,158988,162956,167749,172988,179953,186091,189489,193137,197798,195291,194819,198312,202264,206734,212258,218816,225351,231735,237180,242554,245338,248540,250538,252302,256832,259784,261788,263312,266087,268455
33100,"Miami-Fort Lauderdale-West Palm Beach, FL (Metropolitan Statistical Area)",2182241,2255202,2364750,2478824,2604637,2745960,2837578,2884080,2937632,3002966,3121950,3254936,3386317,3449745,3506541,3560292,3632834,3709283,3797118,3891758,3984047,4078578,4176731,4262995,4340175,4445162,4547191,4652414,4750249,4836853,4932004,5025895,5110780,5197205,5261713,5336368,5411148,5429748,5422987,5454633,5504624,5585605,5706159,5788070,5861337,5937100,6012331
33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",104429,105461,106310,106744,107134,107180,107353,107604,108496,108807,109142,108657,108515,108140,107230,106976,106680,105696,105806,105941,106502,107257,108151,108928,109461,109620,109571,109783,109774,109954,110028,110121,110077,109555,109027,108914,109541,109641,110846,111267,111465,111454,111223,111223,111376,111695,110884
33220,"Midland, MI (Metropolitan Statistical Area)",62133,63956,65050,65286,66390,67168,68626,69324,70888,71900,73158,73882,74936,74784,75198,75835,72492,72598,73054,74065,74767,76002,76733,77853,78614,79352,79841,80897,81648,82081,82599,82913,83576,83664,84012,84058,83930,83693,83600,83605,83639,83664,83761,83660,83588,83479,83632
33260,"Midland, TX (Metropolitan Statistical Area)",67992,70297,71302,71477,71259,73313,75637,77943,79216,80934,83546,88700,93964,103959,112195,111919,113997,117265,112287,111439,111494,111624,113427,115325,116456,117728,118493,119192,121691,123197,122440,120280,120877,122371,123717,125144,126963,130287,133448,137060,140948,141806,145044,152178,157326,161440,166718
33340,"Milwaukee-Waukesha-West Allis, WI (Metropolitan Statistical Area)",1395326,1404488,1405231,1416024,1409344,1409473,1395236,1399726,1394089,1389196,1395212,1396659,1391672,1391628,1387307,1384897,1389361,1391362,1398088,1409602,1421621,1435303,1449760,1462728,1470728,1476272,1481347,1486045,1487435,1490926,1496255,1502420,1507257,1514251,1519746,1522302,1522391,1523907,1530492,1538232,1549613,1556715,1561467,1567495,1571207,1574115,1575747
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",2044824,2084574,2104296,2107895,2125921,2145063,2154275,2167976,2179319,2200167,2224748,2263881,2291962,2317206,2331850,2354976,2390959,2428147,2468889,2523553,2562410,2606156,2646336,2688729,2734239,2776675,2819211,2861505,2903107,2946520,2994735,3044425,3086645,3116197,3143413,3171902,3199046,3234367,3269613,3301252,3330508,3355540,3389626,3423250,3460826,3495656,3524583
33540,"Missoula, MT (Metropolitan Statistical Area)",56978,58472,59990,61918,64424,67007,67056,69539,70970,72226,74088,76115,76352,75242,75571,76875,77774,77949,77680,77564,77995,79080,81098,83549,86243,88037,90413,91947,93151,93847,94791,96178,97435,98968,99976,100934,102298,104372,106110,107747,108717,109455,110160,111077,111731,112681,114181
33660,"Mobile, AL (Metropolitan Statistical Area)",317958,318311,323278,324325,324541,329414,335235,344892,353134,360079,361747,366205,370432,374782,376842,376211,378847,381729,383696,381501,378869,379167,382978,388097,393740,395685,395664,396163,397917,398479,399323,400073,400129,398549,398082,397959,398942,402916,405715,409196,411994,413332,413062,413750,414121,414926,415395
33700,"Modesto, CA (Metropolitan Statistical Area)",191271,195578,199698,201644,215178,222484,229518,236293,246995,247280,260933,267852,275137,280737,288504,293879,301285,311154,323380,336063,353017,375312,386163,394725,401805,406274,410337,415159,421264,428754,438609,449471,463761,477469,487357,492613,500020,504651,507834,509032,511536,515334,518282,522097,526119,531951,538388
33740,"Monroe, LA (Metropolitan Statistical Area)",132656,134052,136572,140389,142397,144601,148558,152634,154446,155598,157646,160840,162278,162833,164650,165968,166887,169012,167513,165842,164107,162944,164119,166280,167314,167822,168806,169266,169934,170152,169927,170033,169572,170352,171306,171969,172241,174102,173927,174425,175667,176798,177383,177800,178466,178622,179238
33780,"Monroe, MI (Metropolitan Statistical Area)",116021,119640,121589,123422,124301,124906,126297,127148,129995,132450,134285,134732,134729,132334,130888,130851,130386,131150,131852,132040,132700,133892,134664,135277,135623,136783,138631,140123,141725,143009,144525,146364,147605,148561,149747,151117,152374,153460,153424,152806,152296,151945,151535,150878,150253,149945,149568
33860,"Montgomery, AL (Metropolitan Statistical Area)",236782,239239,242500,252309,258064,263893,265984,270156,272860,276789,281831,286531,288378,289284,289744,292394,294421,297919,301371,302729,305003,306042,311129,316981,322707,327654,331647,335014,338906,342120,344540,347080,348725,350984,352411,355009,358659,365989,369390,370249,371860,375123,377880,375745,373646,373256,373792
34060,"Morgantown, WV (Metropolitan Statistical Area)",87513,89219,90684,94067,96069,98296,97808,99573,101553,103131,104338,105829,107115,107348,107934,108233,106785,106152,105816,105441,104993,104696,106229,107468,108582,109494,110247,110553,110781,110918,110888,111338,112764,114343,116466,118062,119937,121894,123507,125267,127498,130337,132310,134433,135635,136835,138176
34100,"Morristown, TN (Metropolitan Statistical Area)",62761,64065,66514,68704,70499,72527,72914,74589,76762,78827,79591,80893,81970,83487,86535,86327,83544,83162,82524,83204,83074,83791,84770,86338,88492,90206,92682,95181,97602,99503,101395,102796,103821,103919,105291,106314,107703,109708,111776,113115,113618,114166,114753,115007,115366,115674,116642
34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",51173,52419,52694,53145,53244,54151,53431,56468,57722,59516,61443,64491,65779,66812,68094,68795,69139,70353,71206,73477,76054,80457,83761,86445,89530,91829,94053,95743,97539,99909,101701,103420,104534,105563,107369,109030,110683,112621,114066,115808,116557,117004,117768,118032,118745,120325,121846
34620,"Muncie, IN (Metropolitan Statistical Area)",127518,129415,130524,133342,133005,131273,130324,130508,130160,129712,128611,128394,127338,125887,124068,123569,122044,120770,121082,120662,119962,119774,119973,120352,120935,120514,120707,120582,120539,119495,118772,118776,120281,119949,119935,118938,118170,117326,117229,117007,117490,117692,117824,117364,117435,117201,116852
34740,"Muskegon, MI (Metropolitan Statistical Area)",156538,157595,158338,158137,157135,156315,156266,157395,157496,157258,158067,157850,158550,156114,154496,154844,155654,155812,156345,157643,158365,159384,160885,162135,163082,163678,164457,165763,167077,168147,169331,170396,171055,171563,172269,172771,173608,173710,173738,173846,172755,171922,169985,170129,172213,172300,172790
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",93101,95303,101165,107339,113376,118307,121997,127490,128032,132125,134546,138543,143488,147977,155270,163585,171336,177546,183363,187091,190746,196448,202583,208302,208415,215675,224765,235041,245090,254627,263200,271736,277987,284862,292309,302421,317745,336132,351472,363866,371417,378697,385691,394006,404441,417177,431964
34900,"Napa, CA (Metropolitan Statistical Area)",76688,79562,81771,83208,87718,90759,93627,94964,96521,96437,98789,99331,99662,101178,101549,101902,103014,104237,105010,106130,108662,111284,112233,114322,114972,116077,116697,117996,119808,121583,123026,124565,126818,128744,130138,130387,130381,131440,132583,134093,135280,136810,137998,139055,140413,141551,142456
34940,"Naples-Immokalee-Marco Island, FL (Metropolitan Statistical Area)",35453,38874,42683,49144,54757,58396,63602,66125,69404,74844,81890,87504,93473,99902,104265,110105,115584,121311,127921,135413,144790,154568,163988,172077,181288,191132,199639,209205,220923,233371,245094,254015,264240,275490,285321,296021,307452,312621,314437,316641,318485,322683,327742,332515,339537,348355,357305
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",784230,794960,806661,831002,842119,859921,879430,891221,909992,930403,948910,966369,974846,980868,990291,1005226,1020620,1041249,1065808,1080719,1094048,1108523,1130775,1155871,1186057,1219138,1250936,1282177,1313031,1338997,1362545,1387417,1409191,1427867,1450015,1478449,1511310,1553397,1592365,1626925,1654243,1675972,1698475,1727473,1759034,1793910,1830345
35100,"New Bern, NC (Metropolitan Statistical Area)",80791,82081,83889,85129,87526,86605,88837,91051,91010,91529,90650,91445,92365,94122,95328,97256,99860,100306,99999,101292,101757,102918,104258,105655,105871,106443,108147,109848,111484,112591,114091,115156,116388,115664,115776,116520,117787,119915,120873,122491,125202,127120,128261,128637,127515,127333,126245
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",747063,747435,757031,758131,756777,759277,759648,758263,757917,757121,760219,762066,763373,764877,770970,776264,783092,789528,796486,801339,804000,805366,807490,808659,808977,809178,809157,811000,813505,817313,820396,824911,829875,835099,841939,844505,847162,850207,853598,856622,860025,863401,863977,863921,862515,861238,859470
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",1134406,1146894,1166467,1187285,1197218,1202899,1217164,1239970,1255289,1270252,1285635,1308411,1322669,1340939,1351273,1350467,1349897,1347337,1327369,1310318,1296918,1285014,1294966,1307069,1315265,1323418,1330188,1331131,1333525,1335520,1338370,1339280,1344528,1354638,1365146,1377699,1386429,1040195,1096365,1135831,1167842,1195613,1214065,1228059,1241508,1251962,1262888
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",17357491,17535718,17619521,17585345,17443567,17332549,17261678,17196345,17073947,16964428,16902176,16883742,16912851,16953181,17083867,17184801,17262804,17348462,17406126,17454527,17442709,17457943,17552994,17695120,17857808,17992928,18134488,18276694,18435323,18613907,18806645,18980010,19109150,19195261,19248311,19253664,19227714,19200372,19236108,19338823,19469123,19601147,19756397,19871785,19994144,20095119,20182305
35660,"Niles-Benton Harbor, MI (Metropolitan Statistical Area)",163676,163981,165230,168102,170653,172002,173395,174881,174870,173427,173635,171288,170961,166840,164326,163308,162945,162415,162973,163001,162143,161415,161622,161982,162266,162353,163022,162873,162407,162046,162028,162471,161153,160604,160314,159742,158510,157537,157378,157380,157059,156792,156510,156015,155363,155299,154636
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",209126,219936,232523,244710,264738,282181,288894,296666,306701,322092,338608,354724,370172,384723,399556,413582,426636,438539,450241,462830,476235,493311,505103,511201,520892,532241,541758,551004,561309,573004,581892,592809,605988,620540,634862,653934,674757,685132,691735,695944,697973,703366,708805,719982,732334,748795,768918
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",225553,231405,233975,238857,238138,238362,241627,241968,241265,242732,240812,239228,241985,243051,246802,248990,248201,248765,250549,252893,253805,255474,255761,252306,253886,255618,257828,258741,258662,256626,257568,259848,261396,264698,266584,268595,269664,270814,270669,272634,273630,274067,273211,274394,273716,272743,271863
36100,"Ocala, FL (Metropolitan Statistical Area)",68004,70320,76690,81072,89718,97426,99728,105252,109765,112629,117793,124218,130907,137381,145069,151521,159464,167170,174370,180277,187560,197095,203775,209388,214818,223523,230611,236637,243264,250086,254964,260221,264553,271716,280091,291164,303558,316310,325634,330052,330880,331421,332272,334094,335688,338749,343254
36140,"Ocean City, NJ (Metropolitan Statistical Area)",58999,60259,63485,66321,68194,71929,74014,76838,78248,79862,81725,82754,84550,85104,85665,87092,88647,90130,92038,92961,94830,95368,97006,98121,98504,99561,100405,100861,101380,101883,102135,102314,102023,101694,101710,100482,99269,98695,97686,97550,97238,97263,96597,96447,95896,95359,94727
36220,"Odessa, TX (Metropolitan Statistical Area)",88041,92704,93609,94500,93264,96667,99614,102392,104702,108189,111422,117052,123418,135501,138041,134006,133225,133588,125180,122067,119722,118652,119955,121027,121018,121258,121017,121519,121749,123544,122450,120694,120802,122199,122739,124163,125378,127476,130459,133064,136930,137078,139733,144552,149666,154399,159436
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",253900,258652,265466,271286,275564,279691,286672,293292,301368,310926,320746,331666,340400,348770,355842,361527,367103,372647,379274,381216,385120,389815,398436,408757,419888,430988,440732,450737,460703,470206,478978,487906,495459,504247,513021,522374,532425,545746,561767,577040,588773,599800,606094,612852,622524,632295,642850
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",697691,728165,751178,770165,784927,792748,798210,808238,820775,837101,851930,877354,897677,937318,971970,983657,987888,983997,970003,966423,969976,972512,983942,998407,1014998,1029338,1039343,1051886,1065333,1075233,1088347,1098132,1108860,1122241,1134419,1145524,1161308,1182668,1199665,1216645,1237780,1257950,1276810,1298118,1321040,1337619,1358452
36500,"Olympia-Tumwater, WA (Metropolitan Statistical Area)",75284,77498,79920,81970,84930,89466,93760,97798,106529,112782,119176,125325,129326,132109,133899,135721,138632,141998,145813,150439,155365,163014,169388,176407,183054,186997,192013,196247,199512,202050,204873,208287,212421,216313,219499,222985,227023,232688,237772,244332,249936,253067,256529,258838,262666,266048,269536
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",608927,621778,633774,643739,648329,652850,649131,656376,655126,658391,657736,654969,657562,660724,663573,668605,671289,672408,672505,677009,680885,687913,696443,704360,708077,715120,724894,736937,746356,753844,761603,769291,776165,783567,792086,803214,814309,824961,834554,845119,856233,868170,877024,885973,896024,905267,915312
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",510189,528201,558715,599794,644122,680514,689597,704932,725644,749095,780907,813225,845498,877348,916199,957644,996347,1038445,1082164,1119977,1171413,1240724,1283301,1318902,1357101,1394315,1428415,1469619,1520145,1567910,1607993,1656890,1710359,1760345,1811544,1878077,1955794,2020057,2057865,2087489,2111917,2139565,2176212,2226601,2272395,2326729,2387138
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",127138,130213,131228,131616,130530,129132,130425,130569,130632,129936,130845,131746,131335,131330,131539,133106,134219,135372,136319,138161,139004,140871,143263,145449,148031,148867,150725,152206,153525,154444,155801,157103,158163,159134,159440,160130,161451,162727,164037,164910,166429,167059,167630,168717,169486,169639,169546
36980,"Owensboro, KY (Metropolitan Statistical Area)",94604,95768,96960,97215,98090,98996,99816,100389,100759,101985,103209,103927,104247,104731,105422,106527,106197,105746,105054,104527,104559,104716,105194,106017,106646,107539,108234,108573,108851,109075,109533,110064,109991,110190,110735,110999,111469,112152,112900,113651,114385,114777,115329,116002,116408,116507,117463
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",369811,381174,395691,408523,419461,433885,448918,460485,478695,494086,512189,532827,546389,562142,575586,588790,602819,615422,632062,650851,664692,670117,675706,684143,689943,698509,703486,710215,721107,730779,743357,756506,766689,779489,788070,793994,794197,798183,800027,806353,815130,825298,831130,835416,840964,846119,850536
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",219003,229660,231701,230503,238222,238464,241241,240791,241451,251031,263038,275664,285963,299098,310006,322780,336935,349183,359628,371547,384423,403209,415512,425584,436282,444198,451310,455889,461686,467624,472138,477819,486429,495425,504847,518722,529907,535138,539719,542378,542109,543966,544323,547495,551148,556902,568088
37460,"Panama City, FL (Metropolitan Statistical Area)",83876,85792,88300,89621,91744,96694,99527,102320,103944,105250,108048,108965,111027,114679,116871,120204,124892,129400,132748,135342,137241,138809,141422,144829,149232,152295,154905,157681,159420,159691,160855,162959,165075,167638,170310,174259,178698,181500,181253,182118,183397,185061,185312,187589,190649,194635,197506
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",89855,90698,90111,91003,91866,92182,93160,94121,94964,96719,97422,98551,98486,97500,97368,96959,96427,95949,94480,93892,92654,92156,92547,93148,93766,94190,94428,94308,94229,94035,93958,93711,93536,93424,92974,92705,92655,92343,92295,92528,92544,92761,92629,92400,92361,92278,92332
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",239080,244134,251153,261051,264441,267551,275666,282287,285381,286428,289161,291830,299477,303905,312280,315257,320743,327528,334873,333905,341654,345706,352981,361975,367689,373790,380205,388477,399925,408930,410026,413085,419037,425006,428066,435466,439471,443378,443551,445392,446559,451118,455372,462565,468479,472278,478043
37900,"Peoria, IL (Metropolitan Statistical Area)",361082,363968,369391,373551,374401,376199,378257,381346,382124,383538,384001,387782,387307,383564,378344,371853,364457,357835,354936,354697,357249,359269,361500,362223,362492,362843,366385,366521,366624,366997,367581,366659,365600,366312,366256,367962,369772,371687,374179,375982,379373,378947,379688,380408,381834,379784,378018
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",5261815,5331133,5362194,5353850,5317951,5295959,5288609,5280969,5264778,5247420,5248348,5244018,5250278,5257004,5261664,5279124,5294461,5335416,5383434,5421382,5434490,5445186,5479918,5503640,5533081,5562336,5586177,5602154,5615600,5640015,5665210,5691968,5713954,5743383,5773864,5804535,5829139,5856125,5882126,5906917,5941539,5971463,5997102,6021349,6036356,6053720,6069875
38060,"Phoenix-Mesa-Scottsdale, AZ (Metropolitan Statistical Area)",1013400,1049680,1100219,1163970,1237668,1301957,1337680,1366423,1416931,1476485,1546348,1612182,1658988,1708649,1761819,1837457,1931978,2013320,2102571,2162647,2217530,2249116,2319206,2398760,2491818,2613502,2744046,2855711,2963714,3074532,3178349,3273477,3363736,3452470,3536388,3637332,3774696,3914212,4018128,4106372,4153609,4204981,4250001,4327809,4400688,4486543,4574531
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",104853,104477,103719,104888,104231,105251,105335,106074,106613,108520,110555,111988,111883,110538,109954,109561,108892,108437,108653,108561,107985,106958,107267,107590,107282,107791,107714,107707,107720,107440,107241,107184,106464,105965,105465,104665,103917,103121,101921,101305,100593,100083,99020,97375,95726,94783,93696
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",2759303,2758743,2760937,2751873,2730057,2703028,2700715,2693955,2683597,2674747,2659625,2646406,2630712,2620312,2606777,2581947,2542677,2516600,2494837,2479863,2469921,2469681,2476980,2486034,2490949,2486989,2480098,2471209,2460208,2449747,2438518,2428303,2417480,2408348,2401168,2389107,2374483,2364039,2358914,2356802,2355432,2356988,2360162,2361815,2361518,2358096,2353045
38340,"Pittsfield, MA (Metropolitan Statistical Area)",148981,149893,150987,148869,149573,149649,148788,146360,144826,146354,145437,145081,144629,142162,141969,141767,140938,140396,140268,139787,139790,139423,138661,137809,137139,137176,136885,136657,136602,135763,135227,134769,133928,133529,133423,133076,132563,131977,131883,131372,131264,131278,130529,130171,129345,128565,127828
38540,"Pocatello, ID (Metropolitan Statistical Area)",51477,52301,53234,54256,54619,56204,57076,60045,62378,63821,64871,65650,66486,67081,67307,67114,67051,67043,66140,65588,65869,66258,67338,69173,70770,72468,73603,74026,74635,74864,75527,75728,76296,76487,76312,76834,77419,78491,79338,80609,81994,83026,83584,83792,83430,83471,83744
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",325561,328590,336169,342955,349490,356106,360891,365186,372562,377860,383159,385753,391072,394395,399275,405463,411789,417991,424840,433634,438759,442790,445414,446901,449643,453695,457522,463883,470167,475444,481966,489179,494975,500178,504858,508428,510287,510614,512265,514191,514728,513892,516087,518249,520290,523546,526295
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",1069708,1085025,1105374,1134259,1157768,1174809,1192510,1213090,1242430,1275246,1312315,1346705,1364523,1373347,1371007,1380339,1391424,1409733,1423238,1454141,1487217,1535965,1584767,1625751,1669701,1708216,1749224,1797066,1839867,1875365,1906262,1934792,1971152,2002918,2024115,2039297,2067325,2103164,2137828,2172853,2206737,2232447,2260445,2288850,2314482,2348607,2389228
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",76748,79741,84589,90118,102977,112792,117754,122024,126939,133944,143206,153770,163782,173600,181413,189879,197784,206964,217839,227640,239233,254702,263143,269716,277235,285006,290527,297947,304912,311185,316323,320819,328315,338741,351522,368277,383877,397053,410402,417520,419850,425243,428411,432438,437773,444495,454846
39140,"Prescott, AZ (Metropolitan Statistical Area)",35800,37570,40403,44864,47951,50233,50194,55746,59742,62377,65842,68705,70883,74009,76769,79633,82642,89025,93811,99493,103651,108818,113119,118427,125164,131986,139901,146414,151924,157686,162943,168608,172636,177362,182090,187822,195424,204082,208773,211211,211172,211122,211135,212468,215271,218852,222255
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",1373193,1396129,1413149,1430040,1437274,1412609,1406082,1415810,1422032,1425662,1430055,1424092,1429942,1431288,1434222,1441812,1451669,1462482,1478976,1493594,1503781,1513216,1519234,1522392,1528117,1532065,1535833,1541702,1548897,1558350,1571610,1586085,1595424,1608716,1617623,1620567,1613353,1607583,1602603,1601459,1600970,1602393,1601082,1603402,1605040,1609533,1613070
39340,"Provo-Orem, UT (Metropolitan Statistical Area)",139100,143630,150643,159828,167341,174411,179319,185213,196202,204554,215721,225440,232150,238395,243424,247068,250774,253249,256199,260016,266166,270713,278950,289947,302004,314918,325204,337667,347876,361197,369707,380079,394059,405672,414780,425023,439623,457471,479181,497639,515010,530270,540877,550421,562697,571990,585799
39380,"Pueblo, CO (Metropolitan Statistical Area)",117657,118574,120746,122032,124680,124611,126644,125675,124638,123963,125884,126012,125863,125299,125737,124183,123851,124111,124312,123745,123639,123134,123447,124387,126644,128787,130865,132686,134792,137690,140184,141800,144014,146537,147907,148654,149825,152026,155121,156748,157846,159520,160187,160816,161240,161759,163591
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",26456,27977,30046,32364,36771,41468,43796,44299,47062,50945,55299,59472,63412,67961,71524,76183,80886,86079,91745,97247,104050,112821,117813,120861,124134,127434,130731,132587,134959,137598,140240,142266,146311,150123,153235,157755,155262,157099,159742,160467,159629,159947,159641,162831,164892,168437,173115
39540,"Racine, WI (Metropolitan Statistical Area)",170181,170861,170371,170296,170642,171715,173903,172264,171543,171762,172266,172979,171952,171080,169741,169619,170270,169655,170181,171934,173657,175518,177885,180251,181776,183338,184808,185658,186621,187689,188361,188904,189047,189833,190845,191808,193251,193915,194395,194730,195130,195443,194965,194639,194807,194986,195080
39580,"Raleigh, NC (Metropolitan Statistical Area)",310785,319135,328641,337793,346989,356680,362809,368858,377230,385013,393407,404305,411982,419800,431398,448113,467729,483172,494491,511200,527344,548874,568119,588751,612576,638140,666317,694496,721528,750079,776786,804157,833100,859117,883333,909510,944725,989219,1034476,1077163,1110061,1137445,1163234,1188974,1214747,1243035,1273568
39660,"Rapid City, SD (Metropolitan Statistical Area)",81909,81667,84645,88158,87982,89308,89744,93739,96608,98670,100024,97234,97645,98875,100353,103323,105166,106441,108783,109358,108707,109825,112499,114732,116165,117020,117995,117871,117790,118245,119182,120469,121692,122822,123278,125419,125998,127471,128918,131119,133254,135064,136369,138804,141367,143625,144134
39740,"Reading, PA (Metropolitan Statistical Area)",294336,296772,299474,300891,305011,305720,306891,308452,306642,309110,312055,313016,314414,314597,315184,317711,318105,320394,323871,327977,333938,337812,342637,346050,350186,354092,357193,360380,363739,367082,370942,374546,377487,381338,385846,390848,395933,401834,405223,407737,409904,411984,412715,413516,413965,414360,415271
39820,"Redding, CA (Metropolitan Statistical Area)",76290,77980,79434,80656,84249,86651,92082,94909,100157,103572,112199,116590,120270,121513,122807,125322,128461,130119,132958,136627,140997,148606,153746,156800,157735,158621,159198,159737,160761,162034,161987,163615,166408,170198,173202,174867,175615,176166,176548,177247,177279,177317,177969,178421,179041,179747,179533
39900,"Reno, NV (Metropolitan Statistical Area)",119081,122838,129234,136146,141828,148306,153109,159670,168795,178694,188511,196906,203693,210363,212962,218215,223695,230182,237251,244395,250718,259178,266660,273556,281288,291248,300246,310169,319425,327980,336225,344782,355341,365706,375713,386308,396546,404366,412724,418892,421787,426130,428970,433087,437731,444062,450890
40060,"Richmond, VA (Metropolitan Statistical Area)*",714701,717320,729032,731939,741343,747915,758781,772532,786806,794750,803835,810116,817739,823713,830095,836596,845645,857407,873222,888857,903206,919735,933839,950908,965604,979035,991943,1004116,1017990,1031320,1045761,1058966,1070817,1084389,1098631,1115900,1135074,1157286,1174344,1189113,1200712,1210265,1219768,1233773,1246499,1259685,1271334
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",1122165,1143539,1171161,1189476,1202185,1229743,1248571,1282517,1347627,1435733,1496847,1572429,1626183,1686602,1743463,1811019,1897927,1995378,2122256,2267166,2437479,2630471,2739150,2821341,2864517,2905505,2949807,2990316,3042372,3108220,3189513,3277022,3377365,3486938,3617771,3755607,3875709,3986510,4067344,4113447,4160685,4243928,4301633,4347082,4387415,4438715,4489159
40220,"Roanoke, VA (Metropolitan Statistical Area)*",230266,231596,238357,243439,248131,251318,253423,255587,258644,260021,261869,260501,261693,261751,261672,262643,263208,263645,265026,265805,266749,269440,272906,273951,276643,279176,280938,282915,284593,285762,287193,288699,289547,290466,292082,293745,296405,299930,302858,305596,307816,308659,309391,310880,312557,313691,314560
40340,"Rochester, MN (Metropolitan Statistical Area)",134613,136645,138020,139574,140244,141439,142168,143886,145499,145983,147713,148456,149775,150427,151922,153128,154688,154797,155475,158849,160993,163427,166169,168159,171334,172466,172741,174161,176251,179488,182498,185573,187803,190646,193067,195300,197188,199763,201782,204181,206097,207173,208507,209580,211620,212672,213873
40380,"Rochester, NY (Metropolitan Statistical Area)",967089,982845,988371,991017,991293,989197,996288,997313,999583,995677,996204,994186,998299,1003975,1006962,1002789,1002633,1003295,1003095,1009766,1019683,1027880,1036248,1047976,1055228,1057376,1057933,1059684,1060003,1059773,1060310,1066482,1068215,1070355,1071918,1072494,1070418,1070370,1072040,1075302,1077941,1080285,1082621,1083192,1084332,1083678,1081954
